"","Country","Year","country.year","gdp_for_year....","gdp_per_capita....","male_suicide_rate","male_population","female_suicide_rate","female_population","population","total_suicide_rate"
"1151","Kiribati",1993,"Kiribati1993","46,919,625",735,0.00035067584799796,31368,9.23588448987131e-05,32482,63849,0.000203605381446851
"1152","Kiribati",1994,"Kiribati1994","54,832,578",845,0.000282060925159835,31908,9.10056120127408e-05,32965,64872,0.000169564681218399
"1153","Kiribati",1995,"Kiribati1995","56,338,028",855,9.24926776630183e-05,32435,2.98596595998806e-05,33490,65924,4.55069473939688e-05
"1154","Kiribati",1996,"Kiribati1996","66,515,377",991,0.000121142372573367,33019,0.000117271101468821,34109,67127,0.000104279946966198
"1155","Kiribati",1997,"Kiribati1997","67,537,480",988,0.000178619273019559,33591,2.87860905610409e-05,34739,68329,8.78104465161205e-05
"1156","Kiribati",1998,"Kiribati1998","65,334,841",939,0.000146331470045948,34169,2.8246193825382e-05,35403,69571,7.18690258872231e-05
"1157","Kiribati",1999,"Kiribati1999","69,032,258",973,2.87315040942393e-05,34805,2.767400027674e-05,36135,70939,1.40966182212887e-05
"1158","Kiribati",2000,"Kiribati2000","67,254,174",928,2.81547384424799e-05,35518,2.70826562669267e-05,36924,72441,1.38043373227868e-05
"1159","Kiribati",2001,"Kiribati2001","63,101,272",854,2.7597626604112e-05,36235,2.65830187676113e-05,37618,73852,1.35405947029194e-05
"1160","Kuwait",1985,"Kuwait1985","21,442,619,681",14607,1.76615828781551e-05,849301,6.46515845295223e-06,618701,1468001,1.22615720289019e-05
"1161","Kuwait",1986,"Kuwait1986","17,903,681,693",11661,1.46528238809469e-05,887201,7.71484691429268e-06,648101,1535301,1.10727472984125e-05
"1162","Kuwait",1987,"Kuwait1987","22,365,734,482",13924,1.29421775860897e-05,927201,8.83521007920766e-06,679101,1606301,1.05833215567941e-05
"1163","Kuwait",1993,"Kuwait1993","23,941,391,391",18798,1.76606199421003e-05,736101,1.30232315846854e-05,537501,1273601,1.49183299950298e-05
"1164","Kuwait",1994,"Kuwait1994","24,848,483,838",17161,2.09689648284242e-05,906101,2.39896217205726e-05,541901,1448001,2.14088249939054e-05
"1165","Kuwait",1995,"Kuwait1995","27,191,689,008",17995,2.32336854644783e-05,946901,1.06345079147325e-05,564201,1511101,1.78677666152031e-05
"1166","Kuwait",1996,"Kuwait1996","31,493,987,642",20076,2.03396518461793e-05,983301,2.04987692197314e-05,585401,1568701,1.97615734292258e-05
"1167","Kuwait",1997,"Kuwait1997","30,354,434,553",18766,1.67685768706087e-05,1013801,2.98160844524028e-05,603701,1617501,2.10200797402907e-05
"1168","Kuwait",1998,"Kuwait1998","25,941,929,462",14209,1.86811964861559e-05,1124125,2.28036195045059e-05,701643,1825767,1.97177405441111e-05
"1169","Kuwait",1999,"Kuwait1999","30,121,879,435",15864,2.90027902390256e-05,1172301,1.9273101220951e-05,726401,1898701,2.47537658641355e-05
"1170","Kuwait",2000,"Kuwait2000","37,711,864,407",19112,1.71847599002629e-05,1222013,1.99695929664431e-05,751142,1973154,1.77380984961133e-05
"1171","Kuwait",2001,"Kuwait2001","34,890,772,742",17116,2.0796705801801e-05,1250198,7.61098722115246e-06,788334,2038531,1.52070289831256e-05
"1172","Kuwait",2002,"Kuwait2002","38,137,545,245",17668,2.65035060352269e-05,1320580,1.43193818800155e-05,838025,2158604,2.13100689149098e-05
"1173","Kuwait",2003,"Kuwait2003","47,875,838,926",24544,2.65063743555103e-05,1169530,1.92038346216973e-05,781094,1950623,2.30695526506147e-05
"1174","Kuwait",2004,"Kuwait2004","59,440,108,585",29778,2.42258382766574e-05,1197069,2.25276244995426e-05,799019,1996087,2.30450877141127e-05
"1175","Kuwait",2005,"Kuwait2005","80,797,945,205",39166,3.39852568718999e-05,1235830,1.45078221341006e-05,827140,2062969,2.56911276902367e-05
"1176","Kuwait",2006,"Kuwait2006","101,550,654,721",46890,2.71151775269409e-05,1290790,1.37154613252564e-05,874925,2165714,2.12401083430222e-05
"1177","Kuwait",2007,"Kuwait2007","114,641,097,818",37283,1.94495869266019e-05,1953769,1.33791077205479e-05,1121151,3074919,1.69110145665626e-05
"1178","Kuwait",2008,"Kuwait2008","147,395,833,333",43746,1.60174948732239e-05,2122679,1.20315997936982e-05,1246717,3369395,1.42458809370822e-05
"1179","Kuwait",2009,"Kuwait2009","105,899,930,507",33453,2.05245884569715e-05,1997604,1.88347779037235e-05,1168052,3165655,1.9585204325803e-05
"1180","Kuwait",2010,"Kuwait2010","115,419,050,942",35171,1.34732085248483e-05,2003977,1.09577118419209e-05,1277639,3281615,1.21891202959518e-05
"1181","Kuwait",2011,"Kuwait2011","154,027,536,232",46203,1.328887302974e-05,2031775,1.22894944025193e-05,1301925,3333699,1.25986179316129e-05
"1182","Kuwait",2012,"Kuwait2012","174,070,025,009",49781,1.78762119366053e-05,2125730,1.45882112664756e-05,1370970,3496699,1.63010885409353e-05
"1183","Kuwait",2013,"Kuwait2013","174,161,142,454",48729,1.33124985080821e-05,2178404,1.00308951570838e-05,1395688,3574091,1.1751239685839e-05
"1184","Kuwait",2014,"Kuwait2014","162,631,412,509",43774,2.24544768503149e-05,2271262,1.31576760497055e-05,1444024,3715285,1.85719265143858e-05
"1185","Kyrgyzstan",1990,"Kyrgyzstan1990","2,674,000,000",715,0.000220754076105656,1816501,7.7051188540614e-05,1920801,3737301,0.000146629880761544
"1186","Kyrgyzstan",1991,"Kyrgyzstan1991","2,570,833,333",677,0.000222390442946571,1848101,6.87743436797661e-05,1948401,3796501,0.000143289834508143
"1187","Kyrgyzstan",1992,"Kyrgyzstan1992","2,316,562,500",603,0.00020607537981134,1873101,5.44196651308793e-05,1966201,3839301,0.000128148327000149
"1188","Kyrgyzstan",1993,"Kyrgyzstan1993","2,028,295,455",528,0.000235650707138301,1879901,6.22036087270643e-05,1961301,3841201,0.000146829077676487
"1189","Kyrgyzstan",1994,"Kyrgyzstan1994","1,681,006,993",437,0.000261693986494683,1887701,4.53295073191875e-05,1963401,3851101,0.000151125613168805
"1190","Kyrgyzstan",1995,"Kyrgyzstan1995","1,661,018,519",425,0.00024437353434623,1915101,6.98386826917135e-05,1990301,3905401,0.000155169725208756
"1191","Kyrgyzstan",1996,"Kyrgyzstan1996","1,827,570,586",459,0.000201177270961213,1953501,4.39440853483013e-05,2025301,3978801,0.000120890690436642
"1192","Kyrgyzstan",1997,"Kyrgyzstan1997","1,767,864,036",435,0.000205554895440241,1994601,4.26088013321061e-05,2065301,4059901,0.000122416778143112
"1193","Kyrgyzstan",1998,"Kyrgyzstan1998","1,645,963,750",398,0.000207319966927061,2035501,4.22963395607169e-05,2104201,4139701,0.000123197303380123
"1194","Kyrgyzstan",1999,"Kyrgyzstan1999","1,249,062,025",291,0.000216722558688989,2113301,4.57707589844567e-05,2184801,4298101,0.000129592115215534
"1195","Kyrgyzstan",2000,"Kyrgyzstan2000","1,369,693,171",313,0.000193073005788468,2149446,4.36984572192104e-05,2219758,4369203,0.000116954968675065
"1196","Kyrgyzstan",2001,"Kyrgyzstan2001","1,525,112,242",345,0.000222226507581873,2177958,3.47001638915433e-05,2247828,4425785,0.000126757174151026
"1197","Kyrgyzstan",2002,"Kyrgyzstan2002","1,605,640,633",359,0.000212511090990165,2202238,4.4475229718965e-05,2270927,4473164,0.000126979471354057
"1198","Kyrgyzstan",2003,"Kyrgyzstan2003","1,919,012,781",424,0.000178744013422867,2226648,3.61782357835879e-05,2294197,4520844,0.000106174864693407
"1199","Kyrgyzstan",2004,"Kyrgyzstan2004","2,211,535,312",484,0.000161600304732003,2252471,3.27613178498747e-05,2319809,4572279,9.60133885093189e-05
"1200","Kyrgyzstan",2005,"Kyrgyzstan2005","2,460,248,026",533,0.000170325436013311,2272121,3.62873514246414e-05,2342414,4614534,0.000102068811281919
"1201","Kyrgyzstan",2006,"Kyrgyzstan2006","2,834,168,889",610,0.000160412684578397,2287849,4.15495788229428e-05,2358628,4646476,9.98606255579497e-05
"1202","Kyrgyzstan",2007,"Kyrgyzstan2007","3,802,566,171",814,0.000159715766861981,2297832,4.93502220759993e-05,2370810,4668641,0.000103456230624715
"1203","Kyrgyzstan",2008,"Kyrgyzstan2008","5,139,957,785",1096,0.000164597574091649,2308661,3.98780152501926e-05,2382265,4690925,0.000101046168932567
"1204","Kyrgyzstan",2009,"Kyrgyzstan2009","4,690,062,255",977,0.000153863238893236,2359238,3.97394729316833e-05,2440898,4800135,9.56223106225137e-05
"1205","Kyrgyzstan",2010,"Kyrgyzstan2010","4,794,357,795",991,0.000166553528032725,2377614,4.30904118142527e-05,2459944,4837557,0.000103564671175968
"1206","Kyrgyzstan",2011,"Kyrgyzstan2011","6,197,766,119",1273,0.000152069015938003,2393650,4.4006798848556e-05,2476890,4870539,9.69091921859162e-05
"1207","Kyrgyzstan",2012,"Kyrgyzstan2012","6,605,139,933",1339,0.000166188582390773,2424956,4.90546804147394e-05,2507406,4932361,0.000106439897647394
"1208","Kyrgyzstan",2013,"Kyrgyzstan2013","7,335,027,592",1463,0.000141974582493317,2465230,3.8477062174221e-05,2546972,5012201,8.91823771632462e-05
"1209","Kyrgyzstan",2014,"Kyrgyzstan2014","7,468,096,567",1465,0.000143151991527316,2507824,4.01760328330902e-05,2588608,5096431,9.06516736908633e-05
"1210","Kyrgyzstan",2015,"Kyrgyzstan2015","6,678,178,340",1285,0.00012821750692785,2558153,3.45000674836485e-05,2637676,5195828,8.04491603648158e-05
"1211","Latvia",1995,"Latvia1995","5,788,368,511",2438,0.000755510147708636,1093301,0.000156079166474819,1281401,2374701,0.000431633287727592
"1212","Latvia",1996,"Latvia1996","5,970,044,666",2526,0.000681921990697555,1088101,0.000142711406954123,1275301,2363401,0.000390538888660875
"1213","Latvia",1997,"Latvia1997","6,525,676,264",2771,0.000651852616768747,1084601,0.000142508351698015,1270101,2354701,0.000376693261692249
"1214","Latvia",1998,"Latvia1998","7,174,985,107",3061,0.000628470354988564,1080401,0.00012819488154239,1263701,2344101,0.000358346334053012
"1215","Latvia",1999,"Latvia1999","7,533,187,605",3228,0.000552198055035739,1075701,0.000135962363073576,1257701,2333401,0.000327419076275359
"1216","Latvia",2000,"Latvia2000","7,937,758,980",3494,0.000594694822600325,1040870,0.000124265069576256,1231239,2272108,0.000339332461309057
"1217","Latvia",2001,"Latvia2001","8,350,252,966",3724,0.000557529326334976,1025955,0.000113461275995376,1216274,2242228,0.000316203347741621
"1218","Latvia",2002,"Latvia2002","9,546,441,564",4311,0.000515977000473473,1011673,0.000124707664449919,1202813,2214485,0.000303004987615631
"1219","Latvia",2003,"Latvia2003","11,748,433,157",5364,0.000483141077194541,999708,0.000103317499716507,1190505,2190212,0.000276228967789419
"1220","Latvia",2004,"Latvia2004","14,373,269,156",6644,0.000463900348532991,987281,9.09710779987723e-05,1176198,2163478,0.000260691349761819
"1221","Latvia",2005,"Latvia2005","16,922,504,045",7916,0.000457264716285698,975365,0.000103228648014397,1162468,2137832,0.000264286435978131
"1222","Latvia",2006,"Latvia2006","21,447,021,570",10139,0.000422762879761263,965080,7.04263926819153e-05,1150137,2115216,0.000230709298719374
"1223","Latvia",2007,"Latvia2007","30,901,399,261",14758,0.000375563083090455,955898,8.43598580645388e-05,1137982,2093879,0.000216822462042936
"1224","Latvia",2008,"Latvia2008","35,596,016,664",17217,0.000453536365033194,943695,8.98707640616602e-05,1123836,2067530,0.000255377189206444
"1225","Latvia",2009,"Latvia2009","26,169,854,045",12890,0.00045081958351622,924982,9.13749303379244e-05,1105336,2030317,0.000254640038969284
"1226","Latvia",2010,"Latvia2010","23,757,368,290",11951,0.000417252794320935,903529,5.80977684001627e-05,1084379,1987907,0.000220835280523686
"1227","Latvia",2011,"Latvia2011","28,223,552,825",14447,0.00041256218022204,887139,7.1262871856229e-05,1066474,1953612,0.00022573571415409
"1228","Latvia",2012,"Latvia2012","28,119,996,053",14558,0.000423715782387775,877947,7.02369833785128e-05,1053576,1931522,0.000230388263762981
"1229","Latvia",2013,"Latvia2013","30,254,677,297",15820,0.00037113169889844,870311,5.94921100987857e-05,1042155,1912465,0.00020078798827691
"1230","Latvia",2014,"Latvia2014","31,335,013,752",16544,0.000361632213084827,862755,6.98156092187633e-05,1031288,1894042,0.000202213044906079
"1231","Latvia",2015,"Latvia2015","26,972,863,394",14382,0.000359023176290905,855098,8.03585953317536e-05,1020426,1875523,0.0002068756288246
"1232","Lithuania",1995,"Lithuania1995","7,870,782,261",2324,0.0008760494144849,1585527,0.000170401815251129,1801624,3387150,0.000500420707674594
"1233","Lithuania",1996,"Lithuania1996","8,385,109,020",2484,0.00088035143071368,1577779,0.000186381778872207,1797386,3375164,0.000510493712305535
"1234","Lithuania",1997,"Lithuania1997","10,120,274,493",3008,0.00085882266808,1570755,0.000158905392747223,1793520,3364274,0.000485394471437225
"1235","Lithuania",1998,"Lithuania1998","11,240,360,898",3354,0.000822853574294208,1562854,0.000150437246696392,1788121,3350974,0.000463745764664244
"1236","Lithuania",1999,"Lithuania1999","10,972,878,636",3292,0.000828120019447298,1552915,0.000149392964714617,1780539,3333453,0.000465283296329662
"1237","Lithuania",2000,"Lithuania2000","11,539,211,480",3481,0.000854342399431648,1542707,0.0001777231130319,1772420,3315126,0.000492288980871315
"1238","Lithuania",2001,"Lithuania2001","12,252,498,921",3719,0.000820265253929567,1531212,0.000158259441111605,1762928,3294139,0.000465675552853113
"1239","Lithuania",2002,"Lithuania2002","14,278,357,284",4360,0.000861580230219499,1520462,0.00013853826734807,1754028,3274489,0.000473967083108235
"1240","Lithuania",2003,"Lithuania2003","18,802,576,988",5778,0.000794897815885768,1509628,0.000147320064591536,1744501,3254128,0.000447431692914354
"1241","Lithuania",2004,"Lithuania2004","22,649,930,576",7028,0.00075305086005102,1493923,0.000148636706441926,1729048,3222970,0.000428486768415468
"1242","Lithuania",2005,"Lithuania2005","26,125,575,942",8229,0.0007383282886571,1469536,0.000138400674644645,1705194,3174729,0.000415783520420168
"1243","Lithuania",2006,"Lithuania2006","30,216,060,233",9667,0.000591481967072324,1443831,0.000117126790642699,1681938,3125768,0.000335917444928734
"1244","Lithuania",2007,"Lithuania2007","39,738,180,077",12869,0.000596300827797592,1423778,0.000106965304181081,1664091,3087868,0.000332268089179978
"1245","Lithuania",2008,"Lithuania2008","47,850,551,149",15669,0.000653372654185993,1406548,0.000117774904232004,1647210,3053757,0.000364141613101501
"1246","Lithuania",2009,"Lithuania2009","37,440,673,478",12412,0.000687139035698063,1386910,0.000114752860997466,1629589,3016498,0.000377590172445001
"1247","Lithuania",2010,"Lithuania2010","37,120,517,694",12584,0.000613351857052068,1353220,0.000119008918778918,1596519,2949738,0.000345454409849282
"1248","Lithuania",2011,"Lithuania2011","43,476,873,413",15097,0.000620008852938145,1319336,0.000129448096119697,1560471,2879806,0.000353843279720926
"1249","Lithuania",2012,"Lithuania2012","42,848,195,256",15099,0.000580351782465063,1299212,0.00011374272046589,1538560,2837771,0.000327017225843805
"1250","Lithuania",2013,"Lithuania2013","46,417,340,375",16538,0.000691053810367986,1284994,0.000130780377685845,1521635,2806628,0.00038694119776472
"1251","Lithuania",2014,"Lithuania2014","48,516,371,721",17442,0.000604453487696624,1273878,0.000107448360119148,1507701,2781578,0.000334702100750006
"1252","Lithuania",2015,"Lithuania2015","41,508,609,233",15073,0.00057753851182288,1260522,0.000113833746482872,1493406,2753927,0.000325716694741727
"1253","Lithuania",2016,"Lithuania2016","42,773,029,835",15742,0.00062855885221893,1104113,9.69292081256501e-05,1341185,2445297,0.000336564433686378
"1254","Luxembourg",1985,"Luxembourg1985","4,738,559,685",13743,0.000239519523835187,167001,9.56125106158008e-05,177801,344801,0.000162412522005447
"1255","Luxembourg",1986,"Luxembourg1986","6,921,264,132",20004,0.000226728957464454,167601,8.40802461869608e-05,178401,346001,0.000150288582980974
"1256","Luxembourg",1987,"Luxembourg1987","8,614,215,559",24654,0.000271384829588026,169501,0.000166758383777744,179901,349401,0.000214653077695828
"1257","Luxembourg",1988,"Luxembourg1988","9,750,161,053",27676,0.000309758563655385,171101,9.93372001258271e-05,181201,352301,0.000198693730645102
"1258","Luxembourg",1989,"Luxembourg1989","10,391,504,709",29239,0.000317917237472616,173001,0.000109648521663807,182401,355401,0.000208215508678929
"1259","Luxembourg",1990,"Luxembourg1990","13,229,247,948",36871,0.000274284146947732,175001,0.000119694669778728,183801,358801,0.00019230715633457
"1260","Luxembourg",1991,"Luxembourg1991","14,321,878,795",39465,0.000309682940974431,177601,0.000129518998818139,185301,362901,0.000214934651599196
"1261","Luxembourg",1992,"Luxembourg1992","16,065,740,778",43740,0.000166851129860234,179801,0.000165332451560258,187501,367301,0.000163353761628746
"1262","Luxembourg",1993,"Luxembourg1993","16,486,900,187",44320,0.000268933759968387,182201,8.95674943756882e-05,189801,372001,0.000174730713089481
"1263","Luxembourg",1994,"Luxembourg1994","18,325,791,415",48610,0.000336041539070249,184501,7.27268949252212e-05,192501,377001,0.000198938464354206
"1264","Luxembourg",1995,"Luxembourg1995","21,588,170,498",56499,0.000246119603426413,186901,9.73355669284481e-05,195201,382101,0.000167494981693322
"1265","Luxembourg",1996,"Luxembourg1996","21,776,609,772",56169,0.000284808624427086,189601,0.000100958601925281,198101,387701,0.000188289429225099
"1266","Luxembourg",1997,"Luxembourg1997","19,731,912,494",50260,0.000317541293382127,192101,0.000109725138527987,200501,392601,0.00020886345169778
"1267","Luxembourg",1998,"Luxembourg1998","20,209,122,027",50788,0.000251350367022832,194947,8.37562201310538e-05,202970,397916,0.000163351059017481
"1268","Luxembourg",1999,"Luxembourg1999","22,235,929,043",55054,0.000252317536573427,198163,0.0001069367954931,205729,403891,0.000175790002748266
"1269","Luxembourg",2000,"Luxembourg2000","21,263,514,833",51841,0.000238425201543803,201321,7.66118413177237e-05,208845,410165,0.000153596723269904
"1270","Luxembourg",2001,"Luxembourg2001","21,272,418,792",51391,0.000250773217420379,203371,0.000113981221593742,210561,413931,0.00017877375697882
"1271","Luxembourg",2002,"Luxembourg2002","23,616,328,816",56484,0.000311435523114355,205500,0.000108180313064419,212608,418107,0.000205688974353455
"1272","Luxembourg",2003,"Luxembourg2003","29,557,325,056",69768,0.000196704008443879,208435,4.18174806361833e-05,215221,423655,0.000115660147997781
"1273","Luxembourg",2004,"Luxembourg2004","34,685,281,848",80639,0.000217016960347227,211965,8.25063598652396e-05,218165,430129,0.000146467687600697
"1274","Luxembourg",2005,"Luxembourg2005","37,347,394,603",85397,0.000185439305715239,215704,4.96309263838005e-05,221636,437339,0.000114327786911298
"1275","Luxembourg",2006,"Luxembourg2006","42,414,308,117",95351,0.000218676822990223,219502,8.43241420018551e-05,225321,444822,0.000148373956324103
