"","Country","Year","rural_population_percent"
"2108","Uruguay",2002,0.0806741227002751
"2109","Uruguay",2003,0.0777993021662074
"2110","Uruguay",2004,0.0750349748409419
"2111","Uruguay",2005,0.0723684189097769
"2112","Uruguay",2006,0.0697825404572493
"2113","Uruguay",2007,0.0672823270264686
"2114","Uruguay",2008,0.0648595584611931
"2115","Uruguay",2009,0.0625298019752067
"2116","Uruguay",2010,0.0602739033935587
"2117","Uruguay",2012,0.0566965107203817
"2118","Uruguay",2013,0.0555353147293984
"2119","Uruguay",2014,0.0543981299364372
"2120","Uruguay",2015,0.0532885837891235
"2121","Uzbekistan",1990,0.700585312536901
"2122","Uzbekistan",1991,0.702482176271217
"2123","Uzbekistan",1992,0.677786948688889
"2124","Uzbekistan",1993,0.678319078608101
"2125","Uzbekistan",1994,0.663255540005561
"2126","Uzbekistan",1995,0.654160485016558
"2127","Uzbekistan",1996,0.652632468577276
"2128","Uzbekistan",1997,0.642860317179558
"2129","Uzbekistan",1998,0.632207417013047
"2130","Uzbekistan",1999,0.619544839297781
"2131","Uzbekistan",2000,0.609487106102932
"2132","Uzbekistan",2001,0.59957723103873
"2133","Uzbekistan",2002,0.590831086797927
"2134","Uzbekistan",2003,0.583254172974984
"2135","Uzbekistan",2004,0.576609849549643
"2136","Uzbekistan",2005,0.570598492869681
"2137","Uzbekistan",2009,0.543838262601192
"2138","Uzbekistan",2010,0.546088451391919
"2139","Uzbekistan",2011,0.55170796114412
"2140","Uzbekistan",2012,0.552449069967888
"2141","Uzbekistan",2013,0.552715505557693
"2142","Uzbekistan",2014,0.553477422233717
