"","Country","Year","%20-Head","%20-64Head"
"1109","Mauritius",2008,0.0785842040121876,84.0004773803771
"1110","Mauritius",2009,0.0779446484287079,83.7363973808418
"1111","Mauritius",2010,0.0773050928452279,83.4723173813065
"1112","Mauritius",2011,0.0766655372617482,83.2082373817714
"1113","Mexico",1990,0.980415948746572,86.3064527871478
"1114","Mexico",1991,0.972811470696168,86.5861146237695
"1115","Mexico",1992,0.956981307163662,86.419496579865
"1116","Mexico",1993,0.941151143631153,86.2528785359604
"1117","Mexico",1994,0.925320980098643,86.0862604920559
"1118","Mexico",1995,0.821329000203997,86.0573079261775
"1119","Mexico",1996,0.893660653033624,85.7530244042468
"1120","Mexico",1997,0.877830489501118,85.5864063603422
"1121","Mexico",1998,0.862000325968609,85.4197883164377
"1122","Mexico",1999,0.846170162436099,85.2531702725331
"1123","Mexico",2000,0.969852832258019,85.6514685117363
"1124","Mexico",2001,0.81450983537108,84.919934184724
"1125","Mexico",2002,0.798679671838574,84.7533161408195
"1126","Mexico",2003,0.782849508306064,84.5866980969149
"1127","Mexico",2004,0.767019344773555,84.4200800530104
"1128","Mexico",2005,0.751189181241045,84.2534620091058
"1129","Mexico",2006,0.735359017708539,84.0868439652013
"1130","Mexico",2007,0.71952885417603,83.9202259212967
"1131","Mexico",2008,0.70369869064352,83.7536078773922
"1132","Mexico",2009,0.687868527111011,83.5869898334876
"1133","Mexico",2010,0.647275556374505,83.4063604307877
"1134","Mexico",2011,0.656208200045995,83.2537537456785
"1135","Mexico",2012,0.640378036513486,83.087135701774
"1136","Mexico",2013,0.624547872980976,82.9205176578694
"1137","Mexico",2014,0.608717709448467,82.7538996139649
"1138","Mexico",2015,0.574525021609834,82.3449910482484
"1139","Mongolia",1989,1.21674344202295,87.9223315471178
"1140","Mongolia",1990,1.23748528685275,88.0469887920007
"1141","Mongolia",1991,1.25822713168254,88.1716460368837
"1142","Mongolia",1992,1.27896897651232,88.2963032817665
"1143","Mongolia",1993,1.29971082134212,88.4209605266495
"1144","Mongolia",1994,1.32045266617191,88.5456177715323
"1145","Mongolia",1995,1.3411945110017,88.6702750164152
"1146","Mongolia",1996,1.36193635583149,88.7949322612981
"1147","Mongolia",1997,1.38267820066127,88.919589506181
"1148","Mongolia",1998,1.40342004549107,89.044246751064
"1149","Mongolia",1999,1.42416189032085,89.1689039959468
